-75,9.3912,1
-60,13.452,1
-45,-13.849,1
-60,-15.472,1
-75,-2.378,1
-75,4.5757,1
-60,14.606,1
-45,-35.554,1
-60,-0.36116,1
-75,6.2691,1
-75,3.0896,1
-60,-15.359,1
-45,-35.888,1
-60,-32.045,1
-75,1.1975,1
-60,4.7554,1
-45,-46.705,1
-30,-16.139,1
-45,8.791,1
-60,-10.763,1
-60,3.6285,1
-45,3.2782,1
-30,-25.43,1
-45,-7.677,1
-60,-6.9179,1
-60,11.023,1
-45,-5.3177,1
-30,-21.333,1
-45,-41.306,1
-60,2.7241,1
-45,-1.9612,1
-30,-6.5324,1
-27,-33.535,1
-30,-24.438,1
-45,-1.752,1
-45,2.4048,1
-30,7.3639,1
-27,-22.497,1
-30,8.9687,1
-45,-8.8034,1
-45,9.4998,1
-30,9.3301,1
-27,-7.9177,1
-30,-14.576,1
-45,-8.3188,1
-30,-18.7,1
-27,-3.6316,1
-24,-15.767,1
-27,-24.389,1
-30,-10.613,1
-30,6.3815,1
-27,6.604,1
-24,-13.839,1
-27,5.9563,1
-30,-11.401,1
-30,11.169,1
-27,7.6078,1
-24,-21.722,1
-27,-15.984,1
-30,-12.612,1
-27,8.4373,1
-24,19.209,1
-21,-18.542,1
-24,-28.627,1
-27,-8.7656,1
-27,-1.1781,1
-24,22.84,1
-21,-8.6554,1
-24,-17.415,1
-27,-23.708,1
-27,-15.691,1
-24,4.9339,1
-21,-14.484,1
-24,-0.34539,1
-27,-4.1013,1
-24,6.1506,1
-21,2.0167,1
-18,18.649,1
-21,8.1591,1
-24,-2.1598,1
-24,8.4734,1
-21,3.3207,1
-18,-10.968,1
-21,-15.111,1
-24,-9.5606,1
-24,5.4796,1
-21,-19.717,1
-18,-0.51818,1
-21,4.1415,1
-24,-25.329,1
-21,-2.6903,1
-18,-3.6342,1
-15,-12.046,1
-18,-15.137,1
-21,-5.8352,1
-21,-5.2326,1
-18,-22.357,1
-15,-13.277,1
-18,1.9145,1
-21,-0.59862,1
-21,8.9172,1
-18,-18.45,1
-15,-0.402,1
-18,-15.057,1
-21,-11.099,1
-18,-1.4031,1
-15,23.025,1
-12,0.88756,1
-15,-15.238,1
-18,-8.3853,1
-18,6.302,1
-15,-14.831,1
-12,-11.982,1
-15,-14.889,1
-18,-18.944,1
-18,-8.1516,1
-15,-13.231,1
-12,-6.796,1
-15,-14.63,1
-18,-15.576,1
-15,2.0221,1
-12,-10.21,1
-9,-6.3509,1
-12,-7.3566,1
-15,-3.9449,1
-15,2.5039,1
-12,-10.307,1
-9,-5.2802,1
-12,-7.5213,1
-15,-14.166,1
-15,12.452,1
-12,-12.322,1
-9,-8.2239,1
-12,-11.206,1
-15,-17.296,1
-12,12.084,1
-9,-9.5804,1
-6,-8.2439,1
-9,-8.6297,1
-12,-9.5678,1
-12,-8.6781,1
-9,-8.0392,1
-6,-3.0518,1
-9,-8.5007,1
-12,0.9073,1
-12,6.6949,1
-9,-6.3422,1
-6,-4.0754,1
-9,-6.1168,1
-12,-11.969,1
-9,2.9434,1
-6,-5.2215,1
-3,-2.326,1
-6,-6.2038,1
-9,5.7531,1
-9,-4.9109,1
-6,-2.1773,1
-3,-3.5961,1
-6,-8.4142,1
-9,-11.946,1
-9,5.3299,1
-6,2.5759,1
-3,-0.023026,1
-6,-7.6898,1
-9,-8.4517,1
-6,0.23563,1
-3,-1.9905,1
0,0.017594,1
-3,-3.5213,1
-6,-6.4692,1
-6,-1.6949,1
-3,-4.7998,1
0,0.28474,1
-3,-5.4108,1
-6,-6.8783,1
-6,-2.0048,1
-3,-2.0333,1
0,-0.52287,1
-3,-2.3173,1
-6,-7.926,1
-3,-4.534,1
-0,-2.6265,1
0,0.44839,1
0,-0.73831,1
-3,4.1673,1
-3,5.2623,1
-0,-4.5214,1
3,0.75403,1
0,-3.8981,1
-3,-4.0344,1
-3,-5.5418,1
-0,3.9232,1
3,1.9099,1
0,-2.2611,1
-3,-0.48855,1
-0,14.405,1
3,8.4439,1
3,3.349,1
3,7.2633,1
0,-6.2307,1
-0,2.0472,1
3,0.41094,1
6,6.9154,1
3,3.853,1
0,-3.3085,1
-0,-0.58011,1
3,-0.24329,1
6,7.4504,1
3,4.3903,1
0,-2.9861,1
3,5.9096,1
6,3.2412,1
6,-9.0367,1
6,3.0452,1
3,-0.40293,1
3,3.1255,1
6,1.321,1
9,7.0902,1
6,2.7191,1
3,-1.9335,1
3,1.7062,1
6,5.4963,1
9,6.0255,1
6,3.705,1
3,-4.8378,1
6,3.4053,1
9,5.0878,1
9,6.8414,1
9,1.909,1
6,-0.13397,1
6,6.1192,1
9,2.2303,1
12,11.231,1
9,9.7393,1
6,1.0625,1
6,2.6932,1
9,7.9539,1
12,10.061,1
9,5.9732,1
6,0.75421,1
9,3.6193,1
12,10.615,1
12,6.674,1
12,9.2077,1
9,1.3774,1
9,3.1967,1
12,10.836,1
15,-0.094179,1
12,-3.3203,1
9,2.8281,1
9,5.546,1
12,7.9086,1
15,14.317,1
12,11.954,1
9,1.8974,1
12,-2.4322,1
15,1.9338,1
15,12.594,1
15,6.902,1
12,3.5718,1
12,3.5174,1
15,8.2331,1
18,-8.831,1
15,11.719,1
12,4.4906,1
12,6.6793,1
15,10.53,1
18,15.611,1
15,9.8755,1
12,1.645,1
15,10.012,1
18,-1.0735,1
18,-18.257,1
18,12.446,1
15,1.1826,1
15,4.3385,1
18,13.958,1
21,-8.4408,1
18,18.712,1
15,2.0662,1
15,-6.5706,1
18,10.855,1
21,7.6512,1
18,14.64,1
15,3.5967,1
NaN,NaN,1
21,10.229,1
21,14.406,1
21,14.335,1
NaN,NaN,1
NaN,NaN,1
21,8.0269,1
24,21.573,1
21,13.552,1
NaN,NaN,1
NaN,NaN,1
21,13.658,1
24,15.726,1
21,15.393,1
NaN,NaN,1
NaN,NaN,1
24,19.286,1
24,21.244,1
24,18.119,1
NaN,NaN,1
NaN,NaN,1
24,10.239,1
27,21.491,1
24,17.55,1
NaN,NaN,1
NaN,NaN,1
24,7.7653,1
27,21.107,1
24,2.2589,1
NaN,NaN,1
NaN,NaN,1
27,18.45,1
27,20.522,1
27,14.583,1
NaN,NaN,1
NaN,NaN,1
27,17.977,1
30,-3.441,1
27,12.144,1
NaN,NaN,1
NaN,NaN,1
27,7.4789,1
30,29.181,1
27,9.5206,1
NaN,NaN,1
NaN,NaN,1
30,23.161,1
30,23.493,1
30,15.767,1
NaN,NaN,1
NaN,NaN,1
30,16.73,1
45,17.624,1
30,12.161,1
NaN,NaN,1
NaN,NaN,1
30,-0.43386,1
45,-6.0511,1
30,17.273,1
NaN,NaN,1
NaN,NaN,1
NaN,NaN,1
45,34.016,1
NaN,NaN,1
NaN,NaN,1
NaN,NaN,1
NaN,NaN,1
NaN,NaN,1
NaN,NaN,1
NaN,NaN,1
-75,-1.0707,2
-60,3.1732,2
-45,-0.12693,2
-60,-56.789,2
-75,-69.472,2
-75,2.201,2
-60,6.1348,2
-45,-1.997,2
-60,2.9817,2
-75,-0.24759,2
-75,10.685,2
-60,6.0453,2
-45,-4.6738,2
-60,-2.0176,2
-75,2.9399,2
-60,-2.7255,2
-45,5.1017,2
-30,3.3122,2
-45,-0.07152,2
-60,-6.0777,2
-60,0.28634,2
-45,1.9202,2
-30,-2.8544,2
-45,-3.2721,2
-60,-3.1797,2
-60,4.284,2
-45,-5.4381,2
-30,-5.9998,2
-45,-1.1841,2
-60,-0.43141,2
-45,1.5367,2
-30,-0.78219,2
-27,-4.1536,2
-30,0.78289,2
-45,0.12851,2
-45,2.707,2
-30,0.8541,2
-27,4.7325,2
-30,-1.1918,2
-45,-0.323,2
-45,3.0025,2
-30,6.2174,2
-27,-6.2445,2
-30,-4.4912,2
-45,-1.7867,2
-30,4.7107,2
-27,-26.71,2
-24,-4.9002,2
-27,-26.646,2
-30,5.3485,2
-30,3.1862,2
-27,2.1658,2
-24,-3.7781,2
-27,1.3671,2
-30,-0.81879,2
-30,4.9969,2
-27,-6.8814,2
-24,-10.161,2
-27,-2.2752,2
-30,-0.086821,2
-27,-7.8238,2
-24,-6.9114,2
-21,-5.356,2
-24,-5.2531,2
-27,-3.0648,2
-27,5.453,2
-24,-2.4665,2
-21,-0.63703,2
-24,0.767,2
-27,-0.82096,2
-27,0.76769,2
-24,0.13941,2
-21,-2.5357,2
-24,-4.1023,2
-27,-0.29079,2
-24,-4.908,2
-21,-19.994,2
-18,-0.75181,2
-21,-0.4214,2
-24,-23.68,2
-24,-1.3917,2
-21,-1.0182,2
-18,-0.20362,2
-21,-4.118,2
-24,-1.4487,2
-24,-4.7714,2
-21,3.1754,2
-18,-6.629,2
-21,-1.0238,2
-24,-6.8593,2
-21,-2.8254,2
-18,-0.099571,2
-15,-3.9023,2
-18,-4.419,2
-21,-21.148,2
-21,-4.3209,2
-18,3.1159,2
-15,-5.5297,2
-18,-2.8808,2
-21,-22.668,2
-21,-1.7452,2
-18,4.5261,2
-15,-1.0642,2
-18,-3.9155,2
-21,-0.80567,2
-18,-1.1251,2
-15,-14.726,2
-12,-8.529,2
-15,-15.367,2
-18,-17.958,2
-18,2.966,2
-15,-14.816,2
-12,0.65473,2
-15,2.5245,2
-18,0.13797,2
-18,1.2843,2
-15,0.44606,2
-12,1.5646,2
-15,2.0077,2
-18,-1.4904,2
-15,-2.2821,2
-12,-11.82,2
-9,-5.3879,2
-12,2.9926,2
-15,-16.042,2
-15,-0.18387,2
-12,1.1828,2
-9,0.75386,2
-12,-3.3458,2
-15,1.4743,2
-15,-1.4126,2
-12,4.3862,2
-9,-0.75781,2
-12,-3.6061,2
-15,-11.749,2
-12,-11.069,2
-9,-5.6318,2
-6,4.6355,2
-9,5.5356,2
-12,-12.855,2
-12,1.5909,2
-9,6.7658,2
-6,4.3369,2
-9,2.7138,2
-12,3.52,2
-12,3.8262,2
-9,-6.0371,2
-6,0.84578,2
-9,-1.3459,2
-12,0.84494,2
-9,-1.6512,2
-6,-3.8956,2
-3,-2.3959,2
-6,-1.9499,2
-9,-11.117,2
-9,-8.9825,2
-6,-5.5175,2
-3,-1.3416,2
-6,-2.0826,2
-9,7.8059,2
-9,-6.9488,2
-6,5.618,2
-3,-0.90199,2
-6,1.7582,2
-9,9.1668,2
-6,-6.657,2
-3,-5.1553,2
0,0.094588,2
-3,-4.0925,2
-6,-0.057805,2
-6,-6.8475,2
-3,-0.40841,2
0,-8.3616,2
-3,-5.5501,2
-6,-4.2459,2
-6,-5.1406,2
-3,3.529,2
0,0.2946,2
-3,-3.4018,2
-6,-5.3814,2
-3,-2.276,2
-0,0.26668,2
0,-0.20284,2
0,-1.8625,2
-3,-4.7899,2
-3,-3.1092,2
-0,-1.0705,2
3,3.3202,2
0,-1.2765,2
-3,-4.2027,2
-3,-2.0707,2
-0,0.24225,2
3,2.5935,2
0,-1.0085,2
-3,-4.7746,2
-0,-4.9345,2
3,1.6718,2
3,2.3975,2
3,1.2684,2
0,0.39653,2
-0,-6.1612,2
3,0.88362,2
6,4.2506,2
3,-0.84802,2
0,-5.3311,2
-0,-3.8764,2
3,-0.16685,2
6,-0.77299,2
3,-0.19197,2
0,-4.781,2
3,1.9365,2
6,2.9667,2
6,2.7383,2
6,3.1127,2
3,-0.285,2
3,1.6242,2
6,1.1306,2
9,-0.24135,2
6,1.5994,2
3,4.8575,2
3,-6.9082,2
6,-1.8426,2
9,7.5613,2
6,4.5557,2
3,-1.9881,2
6,-4.2431,2
9,-4.135,2
9,6.4965,2
9,2.6191,2
6,2.7094,2
6,-8.3484,2
9,2.8685,2
12,12.112,2
9,4.2369,2
6,-3.2099,2
6,1.5661,2
9,8.3096,2
12,3.6169,2
9,2.8105,2
6,2.7072,2
9,7.4339,2
12,5.9833,2
12,4.8711,2
12,10.44,2
9,2.1561,2
9,1.5496,2
12,2.4707,2
15,2.1507,2
12,3.3486,2
9,3.4249,2
9,0.1753,2
12,3.3182,2
15,-0.9581,2
12,8.1629,2
9,1.335,2
12,8.2863,2
15,5.9053,2
15,-5.8119,2
15,14.328,2
12,6.1106,2
12,1.3035,2
15,8.0865,2
18,11.805,2
15,5.2229,2
12,5.0135,2
12,1.7391,2
15,0.39041,2
18,1.8495,2
15,11.274,2
12,5.3137,2
15,10.043,2
18,9.7799,2
18,6.6254,2
18,11.922,2
15,5.2285,2
15,2.0383,2
18,2.5384,2
21,1.5372,2
18,10.506,2
15,7.6957,2
15,8.9211,2
18,8.4226,2
21,2.642,2
18,13.143,2
15,6.2778,2
NaN,NaN,2
21,0.66845,2
21,6.3071,2
21,5.1658,2
NaN,NaN,2
NaN,NaN,2
21,0.43595,2
24,23.018,2
21,10.435,2
NaN,NaN,2
NaN,NaN,2
21,10.001,2
24,13.69,2
21,9.0379,2
NaN,NaN,2
NaN,NaN,2
24,3.3331,2
24,8.7555,2
24,13.355,2
NaN,NaN,2
NaN,NaN,2
24,2.9338,2
27,25.108,2
24,11.626,2
NaN,NaN,2
NaN,NaN,2
24,-2.5306,2
27,-0.37544,2
24,3.5372,2
NaN,NaN,2
NaN,NaN,2
27,11.432,2
27,-7.2917,2
27,20.683,2
NaN,NaN,2
NaN,NaN,2
27,16.752,2
30,4.3222,2
27,11.884,2
NaN,NaN,2
NaN,NaN,2
27,2.1769,2
30,-3.3885,2
27,12.204,2
NaN,NaN,2
NaN,NaN,2
30,4.6353,2
30,4.3838,2
30,5.301,2
NaN,NaN,2
NaN,NaN,2
30,-1.1185,2
45,42.879,2
30,16.295,2
NaN,NaN,2
NaN,NaN,2
30,1.3813,2
45,11.944,2
30,4.6926,2
NaN,NaN,2
NaN,NaN,2
NaN,NaN,2
45,-6.4128,2
NaN,NaN,2
NaN,NaN,2
NaN,NaN,2
NaN,NaN,2
NaN,NaN,2
NaN,NaN,2
NaN,NaN,2
-75,6.3071,3
-60,-0.40355,3
-45,3.1235,3
-60,2.3361,3
-75,-2.0448,3
-75,-0.2136,3
-60,-1.5732,3
-45,2.0219,3
-60,3.5346,3
-75,-1.1413,3
-75,-8.7259,3
-60,2.2941,3
-45,1.601,3
-60,-10.671,3
-75,6.1054,3
-60,-2.3799,3
-45,0.98428,3
-30,0.24141,3
-45,-8.2744,3
-60,3.154,3
-60,-3.3863,3
-45,-6.4867,3
-30,-4.8438,3
-45,2.8151,3
-60,-3.6605,3
-60,-3.1645,3
-45,-5.3159,3
-30,-5.2064,3
-45,4.4668,3
-60,-2.5005,3
-45,-1.8303,3
-30,1.5598,3
-27,0.32815,3
-30,-0.035886,3
-45,2.243,3
-45,-7.8546,3
-30,-2.2179,3
-27,-3.8707,3
-30,2.3887,3
-45,-1.1629,3
-45,-4.6075,3
-30,0.26372,3
-27,0.64453,3
-30,2.6583,3
-45,0.48749,3
-30,-4.2359,3
-27,-4.5037,3
-24,-4.0643,3
-27,-1.1801,3
-30,6.6862,3
-30,-2.1471,3
-27,-1.7831,3
-24,-21.284,3
-27,4.2993,3
-30,-2.9026,3
-30,-9.1367,3
-27,2.1556,3
-24,-4.6885,3
-27,-1.2596,3
-30,-8.4991,3
-27,-0.55814,3
-24,-4.9071,3
-21,1.1861,3
-24,-3.7361,3
-27,-2.4447,3
-27,-3.1627,3
-24,-0.29995,3
-21,-16.644,3
-24,3.1539,3
-27,-0.015351,3
-27,1.8567,3
-24,-1.9342,3
-21,-0.7049,3
-24,-1.0179,3
-27,-2.6376,3
-24,1.2076,3
-21,-2.7492,3
-18,0.46665,3
-21,2.1451,3
-24,2.9826,3
-24,-1.9227,3
-21,5.8666,3
-18,-6.4024,3
-21,-8.8817,3
-24,-2.1907,3
-24,-4.1336,3
-21,2.1698,3
-18,-3.6726,3
-21,-1.0342,3
-24,1.2451,3
-21,-1.8474,3
-18,-0.81248,3
-15,1.6061,3
-18,4.2416,3
-21,1.0176,3
-21,0.51796,3
-18,-1.2059,3
-15,0.92343,3
-18,1.6384,3
-21,-0.21104,3
-21,-2.3429,3
-18,-6.2864,3
-15,2.6821,3
-18,-1.5538,3
-21,-0.65486,3
-18,3.424,3
-15,4.2162,3
-12,-3.2686,3
-15,5.1076,3
-18,-4.3833,3
-18,-1.1151,3
-15,-3.3297,3
-12,-0.52955,3
-15,5.1097,3
-18,1.213,3
-18,-4.5478,3
-15,6.115,3
-12,1.3738,3
-15,-1.9081,3
-18,3.3085,3
-15,1.8154,3
-12,7.0797,3
-9,1.4084,3
-12,1.4776,3
-15,-0.2425,3
-15,-0.16815,3
-12,-2.0104,3
-9,1.3064,3
-12,-1.3795,3
-15,0.43228,3
-15,-7.3319,3
-12,-3.7448,3
-9,4.0785,3
-12,-5.6878,3
-15,-1.2011,3
-12,1.1359,3
-9,-2.0351,3
-6,3.8982,3
-9,1.2996,3
-12,-5.1897,3
-12,-0.4681,3
-9,5.4998,3
-6,2.0625,3
-9,2.1996,3
-12,1.7658,3
-12,3.5612,3
-9,-8.118,3
-6,0.29531,3
-9,0.28215,3
-12,-1.3697,3
-9,-4.333,3
-6,2.5622,3
-3,-3.2939,3
-6,-3.8271,3
-9,0.78738,3
-9,-0.71516,3
-6,-3.1706,3
-3,-3.2781,3
-6,-2.6443,3
-9,0.32017,3
-9,3.828,3
-6,4.3332,3
-3,0.93351,3
-6,-5.9999,3
-9,-1.4162,3
-6,4.0652,3
-3,-1.569,3
0,0.67001,3
-3,-4.2942,3
-6,-2.6852,3
-6,1.8057,3
-3,-2.3536,3
0,0.79556,3
-3,3.2989,3
-6,-3.4782,3
-6,-0.10859,3
-3,3.3355,3
0,0.82281,3
-3,0.61396,3
-6,-2.3663,3
-3,-1.6199,3
-0,-0.51023,3
0,0.98892,3
0,0.27319,3
-3,-1.5614,3
-3,3.5498,3
-0,0.58141,3
3,2.1184,3
0,1.7016,3
-3,3.8576,3
-3,2.642,3
-0,-3.496,3
3,2.1674,3
0,0.46731,3
-3,-4.9314,3
-0,3.1583,3
3,-1.6305,3
3,2.2727,3
3,1.9129,3
0,-3.0513,3
-0,0.11001,3
3,-0.65196,3
6,4.5457,3
3,6.7048,3
0,-0.2137,3
-0,-1.6011,3
3,2.2337,3
6,2.4235,3
3,0.66421,3
0,-0.60857,3
3,-3.375,3
6,3.3421,3
6,0.87553,3
6,5.1158,3
3,0.57829,3
3,3.4899,3
6,3.4721,3
9,-3.1919,3
6,4.303,3
3,0.082726,3
3,0.52902,3
6,2.1267,3
9,8.5125,3
6,6.8201,3
3,-1.0938,3
6,1.4831,3
9,5.8495,3
9,7.5214,3
9,7.4041,3
6,7.2835,3
6,6.0436,3
9,8.8963,3
12,8.6319,3
9,8.0009,3
6,2.4839,3
6,1.5785,3
9,6.3828,3
12,12.976,3
9,8.1031,3
6,3.4336,3
9,4.8669,3
12,5.5679,3
12,3.9793,3
12,8.8566,3
9,6.5288,3
9,4.9321,3
12,2.4556,3
15,7.5125,3
12,9.2314,3
9,3.0447,3
9,10.065,3
12,6.0683,3
15,1.2853,3
12,11.25,3
9,6.1073,3
12,3.4731,3
15,-2.5606,3
15,16.013,3
15,14.123,3
12,6.0307,3
12,6.4228,3
15,8.0275,3
18,1.4133,3
15,7.9159,3
12,7.3646,3
12,8.9178,3
15,11.462,3
18,18.569,3
15,12.424,3
12,5.1369,3
15,7.8864,3
18,0.73787,3
18,0.41788,3
18,14.407,3
15,5.8115,3
15,5.251,3
18,11.165,3
21,18.915,3
18,11.52,3
15,4.9657,3
15,7.5781,3
18,13.51,3
21,0.95642,3
18,11.814,3
15,8.7266,3
NaN,NaN,3
21,15.625,3
21,4.7041,3
21,6.6179,3
NaN,NaN,3
NaN,NaN,3
21,14.05,3
24,23.942,3
21,9.3185,3
NaN,NaN,3
NaN,NaN,3
21,15.199,3
24,3.7669,3
21,17.688,3
NaN,NaN,3
NaN,NaN,3
24,19.657,3
24,11.751,3
24,7.7832,3
NaN,NaN,3
NaN,NaN,3
24,6.5743,3
27,4.7622,3
24,12.182,3
NaN,NaN,3
NaN,NaN,3
24,18.912,3
27,2.6443,3
24,6.9272,3
NaN,NaN,3
NaN,NaN,3
27,5.7688,3
27,1.4514,3
27,18.917,3
NaN,NaN,3
NaN,NaN,3
27,0.75544,3
30,2.7456,3
27,12.786,3
NaN,NaN,3
NaN,NaN,3
27,6.8061,3
30,1.3885,3
27,11.981,3
NaN,NaN,3
NaN,NaN,3
30,15.768,3
30,2.6216,3
30,10.3,3
NaN,NaN,3
NaN,NaN,3
30,5.0899,3
45,6.5603,3
30,13.119,3
NaN,NaN,3
NaN,NaN,3
30,15.735,3
45,3.0195,3
30,10.941,3
NaN,NaN,3
NaN,NaN,3
NaN,NaN,3
45,-0.60043,3
NaN,NaN,3
NaN,NaN,3
NaN,NaN,3
NaN,NaN,3
NaN,NaN,3
NaN,NaN,3
NaN,NaN,3
-75,4.1162,4
-60,-54.131,4
-45,-46.616,4
-60,-57.603,4
-75,3.4013,4
-75,4.7951,4
-60,-44.112,4
-45,-42.125,4
-60,10.498,4
-75,3.642,4
-75,6.7632,4
-60,5.2175,4
-45,-39.139,4
-60,-2.2118,4
-75,9.3232,4
-60,-53.279,4
-45,-39.25,4
-30,-43.378,4
-45,-52.014,4
-60,11.693,4
-60,5.9769,4
-45,-8.3094,4
-30,-26.063,4
-45,-39.749,4
-60,7.6249,4
-60,-9.8334,4
-45,-40.483,4
-30,-23.453,4
-45,-0.79286,4
-60,2.3044,4
-45,-44.674,4
-30,-29.25,4
-27,-12.965,4
-30,-27.135,4
-45,-43.418,4
-45,-1.3612,4
-30,6.2399,4
-27,-23.999,4
-30,-28.506,4
-45,4.9183,4
-45,-1.1429,4
-30,-5.1649,4
-27,-23.871,4
-30,-25.946,4
-45,4.5253,4
-30,-14.328,4
-27,-1.6221,4
-24,-22.692,4
-27,-0.89781,4
-30,15.659,4
-30,-11.883,4
-27,-2.3866,4
-24,-20.222,4
-27,5.2915,4
-30,4.1041,4
-30,-12.77,4
-27,-7.6251,4
-24,-19.311,4
-27,-24.854,4
-30,0.23402,4
-27,-0.25067,4
-24,-11.337,4
-21,-18.943,4
-24,-21.434,4
-27,-27.209,4
-27,-5.4161,4
-24,16.344,4
-21,-17.6,4
-24,2.0968,4
-27,-5.1183,4
-27,-27.199,4
-24,-5.2387,4
-21,-17.081,4
-24,-0.99419,4
-27,2.2224,4
-24,-4.9379,4
-21,-19.909,4
-18,-14.896,4
-21,12.362,4
-24,3.4214,4
-24,5.6022,4
-21,-20.537,4
-18,-14.544,4
-21,11.547,4
-24,1.4126,4
-24,-0.22714,4
-21,-7.6332,4
-18,-13.233,4
-21,-0.77637,4
-24,-6.9472,4
-21,-22.43,4
-18,-17.711,4
-15,-12.377,4
-18,-17.775,4
-21,1.945,4
-21,-0.90009,4
